hhcomp,incgrp,unit,geo,TIME_PERIOD,OBS_VALUE,hhtyp,source
HHC_22,A_MD60,PC,MT,2022.0,11.3,,MDED
HHC_22,A_MD60,PC,NL,2005.0,37.0,,MDED
HHC_22,A_MD60,PC,NL,2006.0,38.0,,MDED
HHC_22,A_MD60,PC,NL,2007.0,40.0,,MDED
HHC_22,A_MD60,PC,NL,2008.0,34.5,,MDED
HHC_22,A_MD60,PC,NL,2009.0,33.8,,MDED
HHC_22,A_MD60,PC,NL,2010.0,34.5,,MDED
HHC_22,A_MD60,PC,NL,2011.0,35.6,,MDED
HHC_22,A_MD60,PC,NL,2012.0,35.3,,MDED
HHC_22,A_MD60,PC,NL,2013.0,35.7,,MDED
HHC_22,A_MD60,PC,NL,2014.0,35.6,,MDED
HHC_22,A_MD60,PC,NL,2015.0,35.7,,MDED
HHC_22,A_MD60,PC,NL,2016.0,34.5,,MDED
HHC_22,A_MD60,PC,NL,2017.0,33.1,,MDED
HHC_22,A_MD60,PC,NL,2018.0,33.5,,MDED
HHC_22,A_MD60,PC,NL,2019.0,34.1,,MDED
HHC_22,A_MD60,PC,NL,2020.0,32.5,,MDED
HHC_22,A_MD60,PC,NL,2021.0,33.9,,MDED
HHC_22,A_MD60,PC,NL,2022.0,34.2,,MDED
HHC_22,A_MD60,PC,NO,2004.0,23.0,,MDED
HHC_22,A_MD60,PC,NO,2005.0,13.9,,MDED
HHC_22,A_MD60,PC,NO,2006.0,25.1,,MDED
HHC_22,A_MD60,PC,NO,2007.0,27.3,,MDED
HHC_22,A_MD60,PC,NO,2008.0,27.1,,MDED
HHC_22,A_MD60,PC,NO,2009.0,25.9,,MDED
HHC_22,A_MD60,PC,NO,2010.0,24.8,,MDED
HHC_22,A_MD60,PC,NO,2011.0,26.5,,MDED
HHC_22,A_MD60,PC,NO,2012.0,24.7,,MDED
HHC_22,A_MD60,PC,NO,2013.0,24.7,,MDED
HHC_22,A_MD60,PC,NO,2014.0,23.6,,MDED
HHC_22,A_MD60,PC,NO,2015.0,24.1,,MDED
HHC_22,A_MD60,PC,NO,2016.0,23.5,,MDED
HHC_22,A_MD60,PC,NO,2017.0,22.4,,MDED
HHC_22,A_MD60,PC,NO,2018.0,23.1,,MDED
HHC_22,A_MD60,PC,NO,2019.0,24.3,,MDED
HHC_22,A_MD60,PC,NO,2020.0,23.6,,MDED
HHC_22,A_MD60,PC,NO,2021.0,24.0,,MDED
HHC_22,A_MD60,PC,NO,2022.0,27.4,,MDED
HHC_22,A_MD60,PC,PL,2005.0,32.0,,MDED
HHC_22,A_MD60,PC,PL,2006.0,31.1,,MDED
HHC_22,A_MD60,PC,PL,2007.0,30.6,,MDED
HHC_22,A_MD60,PC,PL,2008.0,29.8,,MDED
HHC_22,A_MD60,PC,PL,2009.0,29.3,,MDED
HHC_22,A_MD60,PC,PL,2010.0,29.4,,MDED
HHC_22,A_MD60,PC,PL,2011.0,30.2,,MDED
HHC_22,A_MD60,PC,PL,2012.0,30.0,,MDED
HHC_22,A_MD60,PC,PL,2013.0,30.2,,MDED
HHC_22,A_MD60,PC,PL,2014.0,30.3,,MDED
HHC_22,A_MD60,PC,PL,2015.0,28.9,,MDED
HHC_22,A_MD60,PC,PL,2016.0,27.5,,MDED
HHC_22,A_MD60,PC,PL,2017.0,27.1,,MDED
HHC_22,A_MD60,PC,PL,2018.0,26.8,,MDED
HHC_22,A_MD60,PC,PL,2019.0,26.0,,MDED
HHC_22,A_MD60,PC,PL,2020.0,25.4,,MDED
HHC_22,A_MD60,PC,PL,2021.0,26.2,,MDED
HHC_22,A_MD60,PC,PL,2022.0,25.7,,MDED
HHC_22,A_MD60,PC,PT,2004.0,14.1,,MDED
HHC_22,A_MD60,PC,PT,2005.0,15.2,,MDED
HHC_22,A_MD60,PC,PT,2006.0,14.6,,MDED
HHC_22,A_MD60,PC,PT,2007.0,19.2,,MDED
HHC_22,A_MD60,PC,PT,2008.0,17.2,,MDED
HHC_22,A_MD60,PC,PT,2009.0,14.7,,MDED
HHC_22,A_MD60,PC,PT,2010.0,15.3,,MDED
HHC_22,A_MD60,PC,PT,2011.0,17.3,,MDED
HHC_22,A_MD60,PC,PT,2012.0,18.8,,MDED
HHC_22,A_MD60,PC,PT,2013.0,19.1,,MDED
HHC_22,A_MD60,PC,PT,2014.0,19.5,,MDED
HHC_22,A_MD60,PC,PT,2015.0,19.0,,MDED
HHC_22,A_MD60,PC,PT,2016.0,18.3,,MDED
HHC_22,A_MD60,PC,PT,2017.0,17.9,,MDED
HHC_22,A_MD60,PC,PT,2018.0,18.1,,MDED
HHC_22,A_MD60,PC,PT,2019.0,17.4,,MDED
HHC_22,A_MD60,PC,PT,2020.0,16.7,,MDED
HHC_22,A_MD60,PC,PT,2021.0,16.5,,MDED
HHC_22,A_MD60,PC,PT,2022.0,16.4,,MDED
HHC_22,A_MD60,PC,RO,2007.0,37.1,,MDED
HHC_22,A_MD60,PC,RO,2008.0,38.9,,MDED
HHC_22,A_MD60,PC,RO,2009.0,33.5,,MDED
HHC_22,A_MD60,PC,RO,2010.0,33.8,,MDED
HHC_22,A_MD60,PC,RO,2011.0,19.5,,MDED
HHC_22,A_MD60,PC,RO,2012.0,34.6,,MDED
HHC_22,A_MD60,PC,RO,2013.0,33.0,,MDED
HHC_22,A_MD60,PC,RO,2014.0,32.2,,MDED
HHC_22,A_MD60,PC,RO,2015.0,31.5,,MDED
HHC_22,A_MD60,PC,RO,2016.0,29.9,,MDED
HHC_22,A_MD60,PC,RO,2017.0,29.9,,MDED
HHC_22,A_MD60,PC,RO,2018.0,27.2,,MDED
HHC_22,A_MD60,PC,RO,2019.0,24.5,,MDED
HHC_22,A_MD60,PC,RO,2020.0,22.7,,MDED
HHC_22,A_MD60,PC,RO,2021.0,22.1,,MDED
HHC_22,A_MD60,PC,RO,2022.0,21.5,,MDED
HHC_22,A_MD60,PC,RO,2023.0,24.3,,MDED
HHC_22,A_MD60,PC,RS,2013.0,31.8,,MDED
HHC_22,A_MD60,PC,RS,2014.0,34.8,,MDED
HHC_22,A_MD60,PC,RS,2015.0,36.7,,MDED
HHC_22,A_MD60,PC,RS,2016.0,34.3,,MDED
HHC_22,A_MD60,PC,RS,2017.0,38.6,,MDED
HHC_22,A_MD60,PC,RS,2018.0,37.8,,MDED
HHC_22,A_MD60,PC,RS,2019.0,33.1,,MDED
HHC_22,A_MD60,PC,RS,2020.0,31.1,,MDED
HHC_22,A_MD60,PC,RS,2021.0,30.0,,MDED
HHC_22,A_MD60,PC,RS,2022.0,29.1,,MDED
HHC_22,A_MD60,PC,SE,2004.0,32.4,,MDED
HHC_22,A_MD60,PC,SE,2005.0,32.7,,MDED
HHC_22,A_MD60,PC,SE,2006.0,27.7,,MDED
HHC_22,A_MD60,PC,SE,2007.0,26.7,,MDED
HHC_22,A_MD60,PC,SE,2008.0,32.3,,MDED
HHC_22,A_MD60,PC,SE,2009.0,31.7,,MDED
HHC_22,A_MD60,PC,SE,2010.0,28.3,,MDED
HHC_22,A_MD60,PC,SE,2011.0,30.2,,MDED
HHC_22,A_MD60,PC,SE,2012.0,30.0,,MDED
HHC_22,A_MD60,PC,SE,2013.0,30.0,,MDED
HHC_22,A_MD60,PC,SE,2014.0,29.2,,MDED
HHC_22,A_MD60,PC,SE,2015.0,28.9,,MDED
HHC_22,A_MD60,PC,SE,2016.0,28.6,,MDED
HHC_22,A_MD60,PC,SE,2017.0,28.9,,MDED
HHC_22,A_MD60,PC,SE,2018.0,28.1,,MDED
HHC_22,A_MD60,PC,SE,2019.0,27.8,,MDED
HHC_22,A_MD60,PC,SE,2020.0,27.2,,MDED
HHC_22,A_MD60,PC,SE,2021.0,27.3,,MDED
HHC_22,A_MD60,PC,SE,2022.0,28.2,,MDED
HHC_22,A_MD60,PC,SE,2023.0,30.7,,MDED
HHC_22,A_MD60,PC,SI,2005.0,17.7,,MDED
HHC_22,A_MD60,PC,SI,2006.0,18.2,,MDED
HHC_22,A_MD60,PC,SI,2007.0,23.1,,MDED
HHC_22,A_MD60,PC,SI,2008.0,20.4,,MDED
HHC_22,A_MD60,PC,SI,2009.0,19.7,,MDED
HHC_22,A_MD60,PC,SI,2010.0,20.2,,MDED
HHC_22,A_MD60,PC,SI,2011.0,20.3,,MDED
HHC_22,A_MD60,PC,SI,2012.0,20.8,,MDED
HHC_22,A_MD60,PC,SI,2013.0,21.6,,MDED
HHC_22,A_MD60,PC,SI,2014.0,21.8,,MDED
HHC_22,A_MD60,PC,SI,2015.0,21.5,,MDED
HHC_22,A_MD60,PC,SI,2016.0,19.9,,MDED
HHC_22,A_MD60,PC,SI,2017.0,20.0,,MDED
HHC_22,A_MD60,PC,SI,2018.0,20.6,,MDED
HHC_22,A_MD60,PC,SI,2019.0,20.1,,MDED
HHC_22,A_MD60,PC,SI,2020.0,19.9,,MDED
HHC_22,A_MD60,PC,SI,2021.0,21.1,,MDED
HHC_22,A_MD60,PC,SI,2022.0,20.4,,MDED
HHC_22,A_MD60,PC,SI,2023.0,18.9,,MDED
HHC_22,A_MD60,PC,SK,2005.0,32.1,,MDED
HHC_22,A_MD60,PC,SK,2006.0,48.3,,MDED
HHC_22,A_MD60,PC,SK,2007.0,42.1,,MDED
HHC_22,A_MD60,PC,SK,2008.0,31.7,,MDED
HHC_22,A_MD60,PC,SK,2009.0,31.4,,MDED
HHC_22,A_MD60,PC,SK,2010.0,27.1,,MDED
HHC_22,A_MD60,PC,SK,2011.0,27.5,,MDED
HHC_22,A_MD60,PC,SK,2012.0,27.9,,MDED
HHC_22,A_MD60,PC,SK,2013.0,26.9,,MDED
HHC_22,A_MD60,PC,SK,2014.0,26.2,,MDED
HHC_22,A_MD60,PC,SK,2015.0,27.2,,MDED
HHC_22,A_MD60,PC,SK,2016.0,28.6,,MDED
HHC_22,A_MD60,PC,SK,2017.0,32.7,,MDED
HHC_22,A_MD60,PC,SK,2018.0,26.9,,MDED
HHC_22,A_MD60,PC,SK,2019.0,22.5,,MDED
HHC_22,A_MD60,PC,SK,2020.0,25.6,,MDED
HHC_22,A_MD60,PC,SK,2021.0,27.2,,MDED
HHC_22,A_MD60,PC,SK,2022.0,25.0,,MDED
HHC_22,A_MD60,PC,SK,2023.0,29.8,,MDED
HHC_22,A_MD60,PC,TR,2006.0,25.2,,MDED
HHC_22,A_MD60,PC,TR,2007.0,20.5,,MDED
HHC_22,A_MD60,PC,TR,2008.0,22.7,,MDED
HHC_22,A_MD60,PC,TR,2009.0,22.5,,MDED
HHC_22,A_MD60,PC,TR,2011.0,23.6,,MDED
HHC_22,A_MD60,PC,TR,2012.0,22.6,,MDED
HHC_22,A_MD60,PC,TR,2013.0,23.3,,MDED
HHC_22,A_MD60,PC,TR,2014.0,22.5,,MDED
HHC_22,A_MD60,PC,TR,2015.0,22.7,,MDED
HHC_22,A_MD60,PC,TR,2016.0,23.7,,MDED
HHC_22,A_MD60,PC,TR,2017.0,22.2,,MDED
HHC_22,A_MD60,PC,TR,2018.0,23.4,,MDED
HHC_22,A_MD60,PC,TR,2019.0,22.1,,MDED
HHC_22,A_MD60,PC,TR,2020.0,21.9,,MDED
HHC_22,A_MD60,PC,TR,2021.0,23.2,,MDED
HHC_22,A_MD60,PC,UK,2005.0,33.7,,MDED
HHC_22,A_MD60,PC,UK,2006.0,34.0,,MDED
HHC_22,A_MD60,PC,UK,2007.0,32.8,,MDED
HHC_22,A_MD60,PC,UK,2008.0,33.6,,MDED
HHC_22,A_MD60,PC,UK,2009.0,34.6,,MDED
HHC_22,A_MD60,PC,UK,2010.0,35.1,,MDED
HHC_22,A_MD60,PC,UK,2011.0,35.3,,MDED
HHC_22,A_MD60,PC,UK,2012.0,22.8,,MDED
HHC_22,A_MD60,PC,UK,2013.0,23.5,,MDED
HHC_22,A_MD60,PC,UK,2014.0,29.7,,MDED
HHC_22,A_MD60,PC,UK,2015.0,28.3,,MDED
HHC_22,A_MD60,PC,UK,2016.0,29.0,,MDED
HHC_22,A_MD60,PC,UK,2017.0,29.5,,MDED
HHC_22,A_MD60,PC,UK,2018.0,30.7,,MDED
HHC_22,A_MD60,PC,XK,2018.0,16.1,,MDED
HHC_22,B_MD60,PC,AL,2017.0,35.0,,MDED
HHC_22,B_MD60,PC,AL,2018.0,37.7,,MDED
HHC_22,B_MD60,PC,AL,2019.0,37.9,,MDED
HHC_22,B_MD60,PC,AL,2020.0,33.6,,MDED
HHC_22,B_MD60,PC,AL,2021.0,38.5,,MDED
HHC_22,B_MD60,PC,AT,2004.0,46.4,,MDED
HHC_22,B_MD60,PC,AT,2005.0,46.0,,MDED
HHC_22,B_MD60,PC,AT,2006.0,47.1,,MDED
HHC_22,B_MD60,PC,AT,2007.0,48.4,,MDED
HHC_22,B_MD60,PC,AT,2008.0,49.0,,MDED
HHC_22,B_MD60,PC,AT,2009.0,51.8,,MDED
HHC_22,B_MD60,PC,AT,2010.0,51.1,,MDED
HHC_22,B_MD60,PC,AT,2011.0,48.7,,MDED
HHC_22,B_MD60,PC,AT,2012.0,49.9,,MDED
HHC_22,B_MD60,PC,AT,2013.0,48.8,,MDED
HHC_22,B_MD60,PC,AT,2014.0,49.0,,MDED
HHC_22,B_MD60,PC,AT,2015.0,47.9,,MDED
HHC_22,B_MD60,PC,AT,2016.0,47.7,,MDED
HHC_22,B_MD60,PC,AT,2017.0,46.9,,MDED
HHC_22,B_MD60,PC,AT,2018.0,46.6,,MDED
HHC_22,B_MD60,PC,AT,2019.0,47.2,,MDED
HHC_22,B_MD60,PC,AT,2020.0,47.6,,MDED
HHC_22,B_MD60,PC,AT,2021.0,46.2,,MDED
HHC_22,B_MD60,PC,AT,2022.0,45.6,,MDED
HHC_22,B_MD60,PC,AT,2023.0,47.3,,MDED
HHC_22,B_MD60,PC,BE,2004.0,52.8,,MDED
HHC_22,B_MD60,PC,BE,2005.0,49.0,,MDED
HHC_22,B_MD60,PC,BE,2006.0,53.2,,MDED
HHC_22,B_MD60,PC,BE,2007.0,49.8,,MDED
HHC_22,B_MD60,PC,BE,2008.0,51.4,,MDED
HHC_22,B_MD60,PC,BE,2009.0,45.3,,MDED
HHC_22,B_MD60,PC,BE,2010.0,46.2,,MDED
HHC_22,B_MD60,PC,BE,2011.0,49.9,,MDED
HHC_22,B_MD60,PC,BE,2012.0,53.9,,MDED
HHC_22,B_MD60,PC,BE,2013.0,50.0,,MDED
HHC_22,B_MD60,PC,BE,2014.0,52.5,,MDED
HHC_22,B_MD60,PC,BE,2015.0,51.4,,MDED
HHC_22,B_MD60,PC,BE,2016.0,50.6,,MDED
HHC_22,B_MD60,PC,BE,2017.0,48.6,,MDED
HHC_22,B_MD60,PC,BE,2018.0,46.5,,MDED
HHC_22,B_MD60,PC,BE,2019.0,51.3,,MDED
HHC_22,B_MD60,PC,BE,2020.0,50.3,,MDED
HHC_22,B_MD60,PC,BE,2021.0,49.7,,MDED
HHC_22,B_MD60,PC,BE,2022.0,48.1,,MDED
HHC_22,B_MD60,PC,BE,2023.0,50.0,,MDED
HHC_22,B_MD60,PC,BG,2005.0,43.4,,MDED
HHC_22,B_MD60,PC,BG,2006.0,43.4,,MDED
HHC_22,B_MD60,PC,BG,2007.0,54.1,,MDED
HHC_22,B_MD60,PC,BG,2008.0,43.5,,MDED
HHC_22,B_MD60,PC,BG,2009.0,38.6,,MDED
HHC_22,B_MD60,PC,BG,2010.0,39.1,,MDED
HHC_22,B_MD60,PC,BG,2011.0,41.5,,MDED
HHC_22,B_MD60,PC,BG,2012.0,48.3,,MDED
HHC_22,B_MD60,PC,BG,2013.0,49.4,,MDED
HHC_22,B_MD60,PC,BG,2014.0,46.6,,MDED
HHC_22,B_MD60,PC,BG,2015.0,52.9,,MDED
HHC_22,B_MD60,PC,BG,2016.0,54.5,,MDED
HHC_22,B_MD60,PC,BG,2017.0,54.4,,MDED
HHC_22,B_MD60,PC,BG,2018.0,53.1,,MDED
HHC_22,B_MD60,PC,BG,2019.0,51.9,,MDED
HHC_22,B_MD60,PC,BG,2020.0,46.1,,MDED
HHC_22,B_MD60,PC,BG,2021.0,45.7,,MDED
HHC_22,B_MD60,PC,BG,2022.0,48.4,,MDED
HHC_22,B_MD60,PC,BG,2023.0,42.1,,MDED
HHC_22,B_MD60,PC,CH,2007.0,58.9,,MDED
HHC_22,B_MD60,PC,CH,2008.0,55.4,,MDED
HHC_22,B_MD60,PC,CH,2009.0,57.9,,MDED
HHC_22,B_MD60,PC,CH,2010.0,55.5,,MDED
HHC_22,B_MD60,PC,CH,2011.0,53.6,,MDED
HHC_22,B_MD60,PC,CH,2012.0,54.9,,MDED
HHC_22,B_MD60,PC,CH,2013.0,53.8,,MDED
HHC_22,B_MD60,PC,CH,2014.0,54.4,,MDED
HHC_22,B_MD60,PC,CH,2015.0,53.3,,MDED
HHC_22,B_MD60,PC,CH,2016.0,56.6,,MDED
HHC_22,B_MD60,PC,CH,2017.0,55.6,,MDED
HHC_22,B_MD60,PC,CH,2018.0,56.3,,MDED
HHC_22,B_MD60,PC,CH,2019.0,57.1,,MDED
HHC_22,B_MD60,PC,CH,2020.0,57.7,,MDED
HHC_22,B_MD60,PC,CH,2021.0,58.3,,MDED
HHC_22,B_MD60,PC,CH,2022.0,56.7,,MDED
HHC_22,B_MD60,PC,CY,2005.0,40.8,,MDED
HHC_22,B_MD60,PC,CY,2006.0,20.5,,MDED
HHC_22,B_MD60,PC,CY,2007.0,21.2,,MDED
HHC_22,B_MD60,PC,CY,2008.0,17.4,,MDED
HHC_22,B_MD60,PC,CY,2009.0,14.9,,MDED
HHC_22,B_MD60,PC,CY,2010.0,19.4,,MDED
HHC_22,B_MD60,PC,CY,2011.0,22.3,,MDED
HHC_22,B_MD60,PC,CY,2012.0,24.5,,MDED
HHC_22,B_MD60,PC,CY,2013.0,21.9,,MDED
HHC_22,B_MD60,PC,CY,2014.0,23.8,,MDED
HHC_22,B_MD60,PC,CY,2015.0,24.1,,MDED
HHC_22,B_MD60,PC,CY,2016.0,19.4,,MDED
HHC_22,B_MD60,PC,CY,2017.0,21.5,,MDED
HHC_22,B_MD60,PC,CY,2018.0,19.6,,MDED
HHC_22,B_MD60,PC,CY,2019.0,20.2,,MDED
HHC_22,B_MD60,PC,CY,2020.0,21.7,,MDED
HHC_22,B_MD60,PC,CY,2021.0,23.6,,MDED
HHC_22,B_MD60,PC,CY,2022.0,25.9,,MDED
HHC_22,B_MD60,PC,CZ,2005.0,46.4,,MDED
HHC_22,B_MD60,PC,CZ,2006.0,49.2,,MDED
HHC_22,B_MD60,PC,CZ,2007.0,48.1,,MDED
HHC_22,B_MD60,PC,CZ,2008.0,47.3,,MDED
HHC_22,B_MD60,PC,CZ,2009.0,45.4,,MDED
HHC_22,B_MD60,PC,CZ,2010.0,48.4,,MDED
HHC_22,B_MD60,PC,CZ,2011.0,50.8,,MDED
HHC_22,B_MD60,PC,CZ,2012.0,54.2,,MDED
HHC_22,B_MD60,PC,CZ,2013.0,53.7,,MDED
HHC_22,B_MD60,PC,CZ,2014.0,50.3,,MDED
HHC_22,B_MD60,PC,CZ,2015.0,49.9,,MDED
HHC_22,B_MD60,PC,CZ,2016.0,49.3,,MDED
HHC_22,B_MD60,PC,CZ,2017.0,46.2,,MDED
HHC_22,B_MD60,PC,CZ,2018.0,44.3,,MDED
HHC_22,B_MD60,PC,CZ,2019.0,42.9,,MDED
HHC_22,B_MD60,PC,CZ,2020.0,41.1,,MDED
HHC_22,B_MD60,PC,CZ,2021.0,41.7,,MDED
HHC_22,B_MD60,PC,CZ,2022.0,40.9,,MDED
HHC_22,B_MD60,PC,CZ,2023.0,46.1,,MDED
HHC_22,B_MD60,PC,DE,2005.0,56.3,,MDED
HHC_22,B_MD60,PC,DE,2006.0,63.1,,MDED
HHC_22,B_MD60,PC,DE,2007.0,62.0,,MDED
HHC_22,B_MD60,PC,DE,2008.0,60.3,,MDED
HHC_22,B_MD60,PC,DE,2009.0,57.5,,MDED
HHC_22,B_MD60,PC,DE,2010.0,54.4,,MDED
HHC_22,B_MD60,PC,DE,2011.0,57.1,,MDED
HHC_22,B_MD60,PC,DE,2012.0,60.2,,MDED
HHC_22,B_MD60,PC,DE,2013.0,58.6,,MDED
HHC_22,B_MD60,PC,DE,2014.0,59.8,,MDED
HHC_22,B_MD60,PC,DE,2015.0,59.6,,MDED
HHC_22,B_MD60,PC,DE,2016.0,60.1,,MDED
HHC_22,B_MD60,PC,DE,2017.0,57.2,,MDED
HHC_22,B_MD60,PC,DE,2018.0,57.3,,MDED
HHC_22,B_MD60,PC,DE,2019.0,57.5,,MDED
HHC_22,B_MD60,PC,DE,2020.0,46.7,,MDED
HHC_22,B_MD60,PC,DE,2021.0,50.7,,MDED
HHC_22,B_MD60,PC,DE,2022.0,50.0,,MDED
HHC_22,B_MD60,PC,DE,2023.0,51.6,,MDED
HHC_22,B_MD60,PC,DK,2005.0,58.6,,MDED
HHC_22,B_MD60,PC,DK,2006.0,61.6,,MDED
HHC_22,B_MD60,PC,DK,2007.0,56.9,,MDED
HHC_22,B_MD60,PC,DK,2008.0,58.0,,MDED
HHC_22,B_MD60,PC,DK,2009.0,60.6,,MDED
HHC_22,B_MD60,PC,DK,2010.0,61.5,,MDED
HHC_22,B_MD60,PC,DK,2011.0,67.4,,MDED
HHC_22,B_MD60,PC,DK,2012.0,62.4,,MDED
HHC_22,B_MD60,PC,DK,2013.0,64.7,,MDED
HHC_22,B_MD60,PC,DK,2014.0,64.1,,MDED
HHC_22,B_MD60,PC,DK,2015.0,61.6,,MDED
HHC_22,B_MD60,PC,DK,2016.0,69.0,,MDED
HHC_22,B_MD60,PC,DK,2017.0,68.3,,MDED
HHC_22,B_MD60,PC,DK,2018.0,67.8,,MDED
HHC_22,B_MD60,PC,DK,2019.0,68.1,,MDED
HHC_22,B_MD60,PC,DK,2020.0,63.2,,MDED
HHC_22,B_MD60,PC,DK,2021.0,64.3,,MDED
HHC_22,B_MD60,PC,DK,2022.0,63.2,,MDED
HHC_22,B_MD60,PC,DK,2023.0,61.9,,MDED
HHC_22,B_MD60,PC,EE,2005.0,34.6,,MDED
HHC_22,B_MD60,PC,EE,2006.0,36.7,,MDED
HHC_22,B_MD60,PC,EE,2007.0,31.6,,MDED
HHC_22,B_MD60,PC,EE,2008.0,29.2,,MDED
HHC_22,B_MD60,PC,EE,2009.0,28.5,,MDED
HHC_22,B_MD60,PC,EE,2010.0,37.6,,MDED
HHC_22,B_MD60,PC,EE,2011.0,42.7,,MDED
HHC_22,B_MD60,PC,EE,2012.0,38.6,,MDED
HHC_22,B_MD60,PC,EE,2013.0,34.2,,MDED
HHC_22,B_MD60,PC,EE,2014.0,35.1,,MDED
HHC_22,B_MD60,PC,EE,2015.0,31.0,,MDED
HHC_22,B_MD60,PC,EE,2016.0,29.7,,MDED
HHC_22,B_MD60,PC,EE,2017.0,30.0,,MDED
HHC_22,B_MD60,PC,EE,2018.0,30.4,,MDED
HHC_22,B_MD60,PC,EE,2019.0,29.8,,MDED
HHC_22,B_MD60,PC,EE,2020.0,29.4,,MDED
HHC_22,B_MD60,PC,EE,2021.0,29.6,,MDED
HHC_22,B_MD60,PC,EE,2022.0,31.2,,MDED
HHC_22,B_MD60,PC,EE,2023.0,36.5,,MDED
HHC_22,B_MD60,PC,EL,2004.0,72.5,,MDED
HHC_22,B_MD60,PC,EL,2005.0,70.5,,MDED
HHC_22,B_MD60,PC,EL,2006.0,71.0,,MDED
HHC_22,B_MD60,PC,EL,2007.0,66.7,,MDED
HHC_22,B_MD60,PC,EL,2008.0,69.0,,MDED
HHC_22,B_MD60,PC,EL,2009.0,70.5,,MDED
HHC_22,B_MD60,PC,EL,2010.0,68.0,,MDED
HHC_22,B_MD60,PC,EL,2011.0,75.2,,MDED
HHC_22,B_MD60,PC,EL,2012.0,74.1,,MDED
HHC_22,B_MD60,PC,EL,2013.0,82.8,,MDED
HHC_22,B_MD60,PC,EL,2014.0,85.3,,MDED
HHC_22,B_MD60,PC,EL,2015.0,87.9,,MDED
HHC_22,B_MD60,PC,EL,2016.0,80.4,,MDED
HHC_22,B_MD60,PC,EL,2017.0,80.9,,MDED
HHC_22,B_MD60,PC,EL,2018.0,80.2,,MDED
HHC_22,B_MD60,PC,EL,2019.0,80.5,,MDED
HHC_22,B_MD60,PC,EL,2020.0,74.3,,MDED
HHC_22,B_MD60,PC,EL,2021.0,69.4,,MDED
HHC_22,B_MD60,PC,EL,2022.0,78.5,,MDED
HHC_22,B_MD60,PC,EL,2023.0,79.1,,MDED
HHC_22,B_MD60,PC,ES,2004.0,23.8,,MDED
HHC_22,B_MD60,PC,ES,2005.0,24.6,,MDED
HHC_22,B_MD60,PC,ES,2006.0,33.7,,MDED
HHC_22,B_MD60,PC,ES,2007.0,33.3,,MDED
HHC_22,B_MD60,PC,ES,2008.0,34.7,,MDED
HHC_22,B_MD60,PC,ES,2009.0,34.1,,MDED
HHC_22,B_MD60,PC,ES,2010.0,40.2,,MDED
HHC_22,B_MD60,PC,ES,2011.0,45.2,,MDED
HHC_22,B_MD60,PC,ES,2012.0,58.8,,MDED
HHC_22,B_MD60,PC,ES,2013.0,57.1,,MDED
HHC_22,B_MD60,PC,ES,2014.0,60.8,,MDED
HHC_22,B_MD60,PC,ES,2015.0,61.0,,MDED
HHC_22,B_MD60,PC,ES,2016.0,56.2,,MDED
HHC_22,B_MD60,PC,ES,2017.0,55.7,,MDED
HHC_22,B_MD60,PC,ES,2018.0,49.0,,MDED
HHC_22,B_MD60,PC,ES,2019.0,53.0,,MDED
HHC_22,B_MD60,PC,ES,2020.0,45.0,,MDED
HHC_22,B_MD60,PC,ES,2021.0,47.6,,MDED
HHC_22,B_MD60,PC,ES,2022.0,47.1,,MDED
HHC_22,B_MD60,PC,ES,2023.0,43.8,,MDED
HHC_22,B_MD60,PC,FI,2004.0,34.5,,MDED
HHC_22,B_MD60,PC,FI,2005.0,35.3,,MDED
HHC_22,B_MD60,PC,FI,2006.0,35.7,,MDED
HHC_22,B_MD60,PC,FI,2007.0,37.9,,MDED
HHC_22,B_MD60,PC,FI,2008.0,39.1,,MDED
HHC_22,B_MD60,PC,FI,2009.0,36.2,,MDED
HHC_22,B_MD60,PC,FI,2010.0,37.1,,MDED
HHC_22,B_MD60,PC,FI,2011.0,37.6,,MDED
HHC_22,B_MD60,PC,FI,2012.0,38.5,,MDED
HHC_22,B_MD60,PC,FI,2013.0,39.9,,MDED
HHC_22,B_MD60,PC,FI,2014.0,40.6,,MDED
HHC_22,B_MD60,PC,FI,2015.0,40.5,,MDED
HHC_22,B_MD60,PC,FI,2016.0,41.0,,MDED
HHC_22,B_MD60,PC,FI,2017.0,41.4,,MDED
HHC_22,B_MD60,PC,FI,2018.0,40.6,,MDED
HHC_22,B_MD60,PC,FI,2019.0,40.1,,MDED
HHC_22,B_MD60,PC,FI,2020.0,39.5,,MDED
HHC_22,B_MD60,PC,FI,2021.0,40.7,,MDED
HHC_22,B_MD60,PC,FI,2022.0,42.7,,MDED
HHC_22,B_MD60,PC,FI,2023.0,45.8,,MDED
HHC_22,B_MD60,PC,FR,2004.0,37.3,,MDED
HHC_22,B_MD60,PC,FR,2005.0,44.2,,MDED
HHC_22,B_MD60,PC,FR,2006.0,42.3,,MDED
HHC_22,B_MD60,PC,FR,2007.0,43.2,,MDED
HHC_22,B_MD60,PC,FR,2008.0,42.3,,MDED
HHC_22,B_MD60,PC,FR,2009.0,43.5,,MDED
HHC_22,B_MD60,PC,FR,2010.0,48.1,,MDED
HHC_22,B_MD60,PC,FR,2011.0,44.7,,MDED
HHC_22,B_MD60,PC,FR,2012.0,44.5,,MDED
HHC_22,B_MD60,PC,FR,2013.0,44.3,,MDED
HHC_22,B_MD60,PC,FR,2014.0,45.0,,MDED
